trade_index,pnl,cumulative_pnl
0,1.0,1.0
1,-15.0,-14.0
2,4.5,-9.5
3,-10.5,-20.0
4,7.5,-12.5
5,24.5,12.0
6,-18.5,-6.5
7,-11.0,-17.5
8,-2.0,-19.5
9,-0.5,-20.0
10,9.0,-11.0
11,-23.0,-34.0
12,6.0,-28.0
13,12.0,-16.0
14,-5.0,-21.0
15,-3.5,-24.5
16,-11.5,-36.0
17,14.0,-22.0
18,-5.0,-27.0
19,-15.5,-42.5
20,8.5,-34.0
21,10.0,-24.0
22,-11.5,-35.5
23,21.5,-14.0
24,-20.5,-34.5
25,18.0,-16.5
26,21.5,5.0
27,6.5,11.5
28,-4.5,7.0
29,-6.5,0.5
30,39.5,40.0
31,3.5,43.5
32,-8.5,35.0
33,-9.0,26.0
34,-1.5,24.5
35,20.5,45.0
36,9.5,54.5
37,-2.0,52.5
38,-4.0,48.5
39,-6.5,42.0
40,-5.5,36.5
41,-18.0,18.5
42,25.0,43.5
43,-0.5,43.0
44,-5.5,37.5
45,15.0,52.5
46,-28.0,24.5
47,-8.5,16.0
48,-7.0,9.0
49,-22.5,-13.5
50,-35.0,-48.5
51,3.5,-45.0
52,15.0,-30.0
53,3.5,-26.5
54,-5.0,-31.5
55,5.0,-26.5
56,-8.5,-35.0
57,-7.0,-42.0
58,-36.0,-78.0
59,1.5,-76.5
60,-29.5,-106.0
61,-1.0,-107.0
62,-5.0,-112.0
63,4.5,-107.5
64,-12.0,-119.5
65,7.5,-112.0
66,-13.0,-125.0
67,6.5,-118.5
68,5.0,-113.5
69,-34.5,-148.0
70,-11.5,-159.5
71,-6.5,-166.0
72,19.5,-146.5
73,-3.5,-150.0
74,4.0,-146.0
75,-5.0,-151.0
76,0.0,-151.0
77,-2.5,-153.5
78,-26.5,-180.0
79,11.5,-168.5
80,3.0,-165.5
81,-0.5,-166.0
82,-7.5,-173.5
83,-8.5,-182.0
84,-13.0,-195.0
85,-1.5,-196.5
86,-2.5,-199.0
87,-3.5,-202.5
