trade_index,pnl,cumulative_pnl
0,-22.963702036949144,-22.963702036949144
1,-22.963702036949144,-45.92740407389829
2,-22.963702036949144,-68.89110611084743
3,-22.963702036949144,-91.85480814779658
4,-22.963702036949144,-114.81851018474572
5,18.963702036949144,-95.85480814779658
6,-22.963702036949144,-118.81851018474572
7,18.963702036949144,-99.85480814779658
8,18.963702036949144,-80.89110611084743
9,18.963702036949144,-61.92740407389829
10,-22.963702036949144,-84.89110611084743
11,-22.963702036949144,-107.85480814779658
12,18.963702036949144,-88.89110611084743
13,18.963702036949144,-69.92740407389829
14,-3.0,-72.92740407389829
15,-22.963702036949144,-95.89110611084743
16,-22.963702036949144,-118.85480814779658
17,-22.963702036949144,-141.81851018474572
18,-22.963702036949144,-164.78221222169486
19,-22.963702036949144,-187.745914258644
20,18.963702036949144,-168.78221222169486
21,18.963702036949144,-149.81851018474572
22,-7.5,-157.31851018474572
23,-5.0,-162.31851018474572
24,11.0,-151.31851018474572
25,18.963702036949144,-132.35480814779658
26,18.963702036949144,-113.39110611084743
27,18.963702036949144,-94.42740407389829
28,-22.963702036949144,-117.39110611084743
29,-22.963702036949144,-140.35480814779658
30,-22.963702036949144,-163.31851018474572
31,-22.963702036949144,-186.28221222169486
32,10.5,-175.78221222169486
33,-1.5,-177.28221222169486
34,18.963702036949144,-158.31851018474572
35,18.963702036949144,-139.35480814779658
36,18.963702036949144,-120.39110611084743
37,18.963702036949144,-101.42740407389829
38,18.963702036949144,-82.46370203694914
39,18.963702036949144,-63.5
40,18.963702036949144,-44.536297963050856
41,18.963702036949144,-25.572595926101712
42,-1.0,-26.572595926101712
43,-2.5,-29.072595926101712
44,1.0,-28.072595926101712
45,-2.5,-30.572595926101712
46,18.963702036949144,-11.608893889152569
47,18.963702036949144,7.354808147796575
48,18.963702036949144,26.31851018474572
49,18.963702036949144,45.28221222169486
50,-22.963702036949144,22.31851018474572
51,-22.963702036949144,-0.6451918522034248
52,18.963702036949144,18.31851018474572
53,-13.0,5.318510184745719
54,-22.963702036949144,-17.645191852203425
55,18.963702036949144,1.318510184745719
56,18.963702036949144,20.282212221694863
57,18.963702036949144,39.24591425864401
58,18.963702036949144,58.20961629559315
59,-22.963702036949144,35.24591425864401
60,-22.963702036949144,12.282212221694863
61,-19.0,-6.717787778305137
62,-22.963702036949144,-29.68148981525428
63,-15.0,-44.68148981525428
64,-1.5,-46.18148981525428
65,-22.963702036949144,-69.14519185220342
66,-22.963702036949144,-92.10889388915257
67,-22.963702036949144,-115.07259592610171
68,-22.963702036949144,-138.03629796305086
69,-22.963702036949144,-161.0
70,-22.963702036949144,-183.96370203694914
71,-22.963702036949144,-206.9274040738983
72,18.963702036949144,-187.96370203694914
73,-8.5,-196.46370203694914
74,-22.963702036949144,-219.4274040738983
75,-22.963702036949144,-242.39110611084743
76,-22.963702036949144,-265.3548081477966
77,-22.963702036949144,-288.3185101847457
78,18.963702036949144,-269.3548081477966
79,-22.963702036949144,-292.3185101847457
80,-22.963702036949144,-315.28221222169486
81,-22.963702036949144,-338.245914258644
82,-1.5,-339.745914258644
83,8.0,-331.745914258644
84,-9.0,-340.745914258644
85,-22.963702036949144,-363.70961629559315
86,-22.963702036949144,-386.6733183325423
87,-22.963702036949144,-409.63702036949144
88,-22.963702036949144,-432.6007224064406
89,18.963702036949144,-413.63702036949144
90,18.963702036949144,-394.6733183325423
91,18.963702036949144,-375.70961629559315
92,-12.0,-387.70961629559315
