trade_index,pnl,cumulative_pnl
0,210.0,210.0
1,540.1573364761425,750.1573364761425
2,540.1573364761425,1290.314672952285
3,540.1573364761425,1830.4720094284276
4,-15.0,1815.4720094284276
5,95.0,1910.4720094284276
6,-620.1573364761425,1290.314672952285
7,-620.1573364761425,670.1573364761425
8,-620.1573364761425,50.0
9,-620.1573364761425,-570.1573364761425
10,-620.1573364761425,-1190.314672952285
11,-620.1573364761425,-1810.4720094284276
12,-620.1573364761425,-2430.62934590457
13,540.1573364761425,-1890.4720094284276
14,-620.1573364761425,-2510.62934590457
15,540.1573364761425,-1970.4720094284276
16,540.1573364761425,-1430.314672952285
17,-620.1573364761425,-2050.4720094284276
18,-620.1573364761425,-2670.62934590457
19,540.1573364761425,-2130.4720094284276
20,540.1573364761425,-1590.314672952285
21,540.1573364761425,-1050.1573364761425
22,-620.1573364761425,-1670.314672952285
23,-620.1573364761425,-2290.4720094284276
24,-620.1573364761425,-2910.62934590457
25,-620.1573364761425,-3530.7866823807126
26,-620.1573364761425,-4150.944018856855
27,-620.1573364761425,-4771.101355332998
28,540.1573364761425,-4230.944018856855
29,540.1573364761425,-3690.7866823807126
30,540.1573364761425,-3150.62934590457
31,540.1573364761425,-2610.4720094284276
32,540.1573364761425,-2070.314672952285
33,540.1573364761425,-1530.1573364761425
34,-620.1573364761425,-2150.314672952285
35,540.1573364761425,-1610.1573364761425
36,540.1573364761425,-1070.0
37,-620.1573364761425,-1690.1573364761425
38,-75.0,-1765.1573364761425
39,145.0,-1620.1573364761425
40,160.0,-1460.1573364761425
41,-620.1573364761425,-2080.314672952285
42,540.1573364761425,-1540.1573364761425
43,540.1573364761425,-1000.0
44,540.1573364761425,-459.8426635238575
45,-620.1573364761425,-1080.0
46,-620.1573364761425,-1700.1573364761425
47,540.1573364761425,-1160.0
48,540.1573364761425,-619.8426635238575
49,540.1573364761425,-79.68532704771496
50,165.0,85.31467295228504
51,-450.0,-364.68532704771496
52,-420.0,-784.685327047715
53,-620.1573364761425,-1404.8426635238575
54,-620.1573364761425,-2025.0
55,540.1573364761425,-1484.8426635238575
56,540.1573364761425,-944.685327047715
57,540.1573364761425,-404.52799057157245
58,-620.1573364761425,-1024.685327047715
59,-620.1573364761425,-1644.8426635238575
60,540.1573364761425,-1104.685327047715
61,540.1573364761425,-564.5279905715724
62,135.0,-429.52799057157245
63,540.1573364761425,110.62934590457007
64,540.1573364761425,650.7866823807126
65,540.1573364761425,1190.944018856855
66,540.1573364761425,1731.1013553329976
67,-620.1573364761425,1110.944018856855
68,540.1573364761425,1651.1013553329976
69,540.1573364761425,2191.25869180914
70,540.1573364761425,2731.4160282852827
71,-620.1573364761425,2111.25869180914
72,125.0,2236.25869180914
73,540.1573364761425,2776.4160282852827
74,-620.1573364761425,2156.25869180914
75,-620.1573364761425,1536.1013553329976
76,-620.1573364761425,915.9440188568551
77,540.1573364761425,1456.1013553329976
78,-620.1573364761425,835.9440188568551
79,-620.1573364761425,215.7866823807126
80,540.1573364761425,755.9440188568551
81,-620.1573364761425,135.7866823807126
82,-620.1573364761425,-484.3706540954299
83,-620.1573364761425,-1104.5279905715724
84,-620.1573364761425,-1724.685327047715
85,-620.1573364761425,-2344.8426635238575
86,540.1573364761425,-1804.685327047715
87,-620.1573364761425,-2424.8426635238575
88,540.1573364761425,-1884.685327047715
89,-620.1573364761425,-2504.8426635238575
90,70.0,-2434.8426635238575
91,115.0,-2319.8426635238575
92,-125.0,-2444.8426635238575
93,-620.1573364761425,-3065.0
94,540.1573364761425,-2524.8426635238575
95,-620.1573364761425,-3145.0
96,540.1573364761425,-2604.8426635238575
97,540.1573364761425,-2064.685327047715
98,540.1573364761425,-1524.5279905715724
99,540.1573364761425,-984.3706540954299
100,-620.1573364761425,-1604.5279905715724
101,-620.1573364761425,-2224.685327047715
102,-620.1573364761425,-2844.8426635238575
103,-620.1573364761425,-3465.0
104,540.1573364761425,-2924.8426635238575
105,540.1573364761425,-2384.685327047715
106,540.1573364761425,-1844.5279905715724
107,540.1573364761425,-1304.37065409543
108,540.1573364761425,-764.2133176192874
109,-620.1573364761425,-1384.37065409543
110,-420.0,-1804.37065409543
111,-620.1573364761425,-2424.5279905715724
112,-325.0,-2749.5279905715724
113,540.1573364761425,-2209.37065409543
114,540.1573364761425,-1669.2133176192874
115,540.1573364761425,-1129.055981143145
116,540.1573364761425,-588.8986446670024
117,-620.1573364761425,-1209.055981143145
118,-620.1573364761425,-1829.2133176192874
119,540.1573364761425,-1289.055981143145
120,255.0,-1034.055981143145
121,-180.0,-1214.055981143145
122,-135.0,-1349.055981143145
