trade_index,pnl,cumulative_pnl
0,539.7533632286941,539.7533632286941
1,539.7533632286941,1079.5067264573881
2,539.7533632286941,1619.2600896860822
3,539.7533632286941,2159.0134529147763
4,-619.7533632286941,1539.2600896860822
5,-619.7533632286941,919.5067264573881
6,-619.7533632286941,299.75336322869407
7,-619.7533632286941,-320.0
8,-619.7533632286941,-939.7533632286941
9,539.7533632286941,-400.0
10,539.7533632286941,139.75336322869407
11,539.7533632286941,679.5067264573881
12,-619.7533632286941,59.75336322869407
13,539.7533632286941,599.5067264573881
14,539.7533632286941,1139.2600896860822
15,539.7533632286941,1679.0134529147763
16,-619.7533632286941,1059.2600896860822
17,539.7533632286941,1599.0134529147763
18,539.7533632286941,2138.7668161434704
19,-619.7533632286941,1519.0134529147763
20,-619.7533632286941,899.2600896860822
21,539.7533632286941,1439.0134529147763
22,539.7533632286941,1978.7668161434704
23,-619.7533632286941,1359.0134529147763
24,-619.7533632286941,739.2600896860822
25,539.7533632286941,1279.0134529147763
26,539.7533632286941,1818.7668161434704
27,-619.7533632286941,1199.0134529147763
28,539.7533632286941,1738.7668161434704
29,539.7533632286941,2278.5201793721644
30,-619.7533632286941,1658.7668161434704
31,539.7533632286941,2198.5201793721644
32,-619.7533632286941,1578.7668161434704
33,-619.7533632286941,959.0134529147763
34,-619.7533632286941,339.2600896860822
35,539.7533632286941,879.0134529147763
36,-619.7533632286941,259.2600896860822
37,539.7533632286941,799.0134529147763
38,539.7533632286941,1338.7668161434704
39,539.7533632286941,1878.5201793721644
40,-619.7533632286941,1258.7668161434704
41,-619.7533632286941,639.0134529147763
42,-619.7533632286941,19.26008968608221
43,539.7533632286941,559.0134529147763
44,-619.7533632286941,-60.73991031391779
45,-619.7533632286941,-680.4932735426119
46,539.7533632286941,-140.7399103139178
47,539.7533632286941,399.0134529147763
48,539.7533632286941,938.7668161434704
49,-619.7533632286941,319.0134529147763
50,-619.7533632286941,-300.7399103139178
51,-619.7533632286941,-920.4932735426119
52,-619.7533632286941,-1540.246636771306
53,539.7533632286941,-1000.4932735426119
54,539.7533632286941,-460.7399103139178
55,539.7533632286941,79.01345291477628
56,-619.7533632286941,-540.7399103139178
57,539.7533632286941,-0.9865470852237195
58,-619.7533632286941,-620.7399103139178
59,-619.7533632286941,-1240.4932735426119
60,539.7533632286941,-700.7399103139178
61,539.7533632286941,-160.98654708522372
62,539.7533632286941,378.76681614347035
63,-619.7533632286941,-240.98654708522372
64,539.7533632286941,298.76681614347035
65,539.7533632286941,838.5201793721644
66,539.7533632286941,1378.2735426008585
67,-619.7533632286941,758.5201793721644
68,-619.7533632286941,138.76681614347035
69,539.7533632286941,678.5201793721644
70,539.7533632286941,1218.2735426008585
71,-619.7533632286941,598.5201793721644
72,-619.7533632286941,-21.23318385652965
73,-619.7533632286941,-640.9865470852237
74,539.7533632286941,-101.23318385652965
75,539.7533632286941,438.5201793721644
76,539.7533632286941,978.2735426008585
77,-619.7533632286941,358.5201793721644
78,-619.7533632286941,-261.23318385652965
79,-619.7533632286941,-880.9865470852237
80,-619.7533632286941,-1500.7399103139178
81,539.7533632286941,-960.9865470852237
82,539.7533632286941,-421.23318385652965
83,539.7533632286941,118.52017937216442
84,539.7533632286941,658.2735426008585
85,-619.7533632286941,38.52017937216442
86,-619.7533632286941,-581.2331838565296
87,-619.7533632286941,-1200.9865470852237
88,539.7533632286941,-661.2331838565296
89,-619.7533632286941,-1280.9865470852237
90,-619.7533632286941,-1900.7399103139178
91,539.7533632286941,-1360.9865470852237
92,539.7533632286941,-821.2331838565296
93,539.7533632286941,-281.4798206278356
94,539.7533632286941,258.2735426008585
95,539.7533632286941,798.0269058295526
96,-619.7533632286941,178.2735426008585
97,-619.7533632286941,-441.4798206278356
98,539.7533632286941,98.27354260085849
99,539.7533632286941,638.0269058295526
100,539.7533632286941,1177.7802690582466
101,539.7533632286941,1717.5336322869407
102,539.7533632286941,2257.2869955156348
103,70.0,2327.2869955156348
104,-619.7533632286941,1707.5336322869407
105,165.0,1872.5336322869407
106,-619.7533632286941,1252.7802690582466
107,539.7533632286941,1792.5336322869407
108,539.7533632286941,2332.2869955156348
109,-619.7533632286941,1712.5336322869407
110,539.7533632286941,2252.2869955156348
111,539.7533632286941,2792.040358744329
112,-619.7533632286941,2172.2869955156348
113,-619.7533632286941,1552.5336322869407
114,-619.7533632286941,932.7802690582466
115,-619.7533632286941,313.02690582955256
116,539.7533632286941,852.7802690582466
117,539.7533632286941,1392.5336322869407
118,-619.7533632286941,772.7802690582466
119,-619.7533632286941,153.02690582955256
120,-619.7533632286941,-466.7264573991415
121,539.7533632286941,73.02690582955256
122,539.7533632286941,612.7802690582466
123,539.7533632286941,1152.5336322869407
124,539.7533632286941,1692.2869955156348
125,539.7533632286941,2232.040358744329
126,-210.0,2022.0403587443288
127,539.7533632286941,2561.793721973023
128,539.7533632286941,3101.547085201717
129,539.7533632286941,3641.300448430411
130,539.7533632286941,4181.053811659105
131,539.7533632286941,4720.807174887799
132,539.7533632286941,5260.560538116493
