time,open,high,low,close,tick_volume,real_volume
2021-10-07 13:00:00,110955.0,111235.0,110680.0,110745.0,440284,1676579
2021-10-07 14:00:00,110745.0,110980.0,110475.0,110980.0,244330,891584
2021-10-08 06:00:00,111345.0,112140.0,111245.0,111820.0,844985,2596082
2021-10-08 07:00:00,111820.0,112855.0,111815.0,112730.0,1007735,3514536
2021-10-08 08:00:00,112725.0,113490.0,112720.0,113320.0,760511,3115957
2021-10-08 09:00:00,113320.0,114485.0,113265.0,113935.0,739459,2948983
2021-10-08 10:00:00,113935.0,114000.0,113570.0,113710.0,447969,1834383
2021-10-08 11:00:00,113705.0,113855.0,113395.0,113620.0,465208,1947453
2021-10-08 12:00:00,113615.0,113755.0,113220.0,113245.0,433022,1865296
2021-10-08 13:00:00,113245.0,113360.0,112900.0,113070.0,407102,1790568
2021-10-08 14:00:00,113075.0,113085.0,112800.0,113000.0,186463,741189
2021-10-11 06:00:00,113200.0,113615.0,113030.0,113150.0,639941,2005972
2021-10-11 07:00:00,113150.0,113960.0,112670.0,113555.0,1118058,3872421
2021-10-11 08:00:00,113555.0,113595.0,113100.0,113200.0,882707,3167197
2021-10-11 09:00:00,113195.0,113805.0,113120.0,113620.0,623587,2145725
2021-10-11 10:00:00,113620.0,113650.0,113075.0,113260.0,518709,1904487
2021-10-11 11:00:00,113255.0,113280.0,112405.0,112480.0,508620,1835968
2021-10-11 12:00:00,112475.0,112765.0,112310.0,112485.0,504330,2029402
2021-10-11 13:00:00,112485.0,112500.0,112060.0,112110.0,323156,1367986
2021-10-11 14:00:00,112105.0,112290.0,112000.0,112100.0,155395,623388
2021-10-13 06:00:00,113370.0,113735.0,113170.0,113395.0,601822,1808388
2021-10-13 07:00:00,113390.0,114290.0,113145.0,113710.0,960963,3477375
2021-10-13 08:00:00,113710.0,114145.0,113350.0,114040.0,763178,2844135
2021-10-13 09:00:00,114040.0,115090.0,114010.0,114960.0,545485,2179451
2021-10-13 10:00:00,114960.0,115295.0,114720.0,115225.0,467791,2003655
2021-10-13 11:00:00,115225.0,115260.0,114735.0,114905.0,499485,2227335
2021-10-13 12:00:00,114900.0,115440.0,114670.0,114860.0,577794,2460848
2021-10-13 13:00:00,114860.0,114950.0,114500.0,114620.0,327312,1520204
2021-10-13 14:00:00,114620.0,114640.0,114335.0,114345.0,159153,669025
2021-10-14 06:00:00,115295.0,115530.0,114790.0,114925.0,596858,1931938
2021-10-14 07:00:00,114930.0,114950.0,114250.0,114515.0,984036,3537165
2021-10-14 08:00:00,114515.0,114855.0,114260.0,114785.0,709462,2633477
2021-10-14 09:00:00,114785.0,114850.0,113955.0,114125.0,660263,2432952
2021-10-14 10:00:00,114125.0,114265.0,113905.0,114225.0,396452,1533993
2021-10-14 11:00:00,114220.0,114400.0,114130.0,114280.0,351976,1360119
2021-10-14 12:00:00,114280.0,114365.0,114035.0,114090.0,375942,1454573
2021-10-14 13:00:00,114090.0,114575.0,113750.0,114370.0,475671,1941360
2021-10-14 14:00:00,114370.0,114685.0,114235.0,114655.0,175584,643797
2021-10-15 06:00:00,114870.0,114880.0,114480.0,114600.0,479380,1564299
2021-10-15 07:00:00,114595.0,115250.0,114110.0,115240.0,961615,3726667
2021-10-15 08:00:00,115235.0,115680.0,115080.0,115430.0,707535,3039024
2021-10-15 09:00:00,115435.0,115780.0,115390.0,115630.0,391243,1575090
2021-10-15 10:00:00,115625.0,115730.0,115450.0,115700.0,300779,1299270
2021-10-15 11:00:00,115695.0,115770.0,115470.0,115620.0,316285,1363614
2021-10-15 12:00:00,115620.0,115940.0,115450.0,115775.0,387762,1674956
2021-10-15 13:00:00,115775.0,115840.0,115580.0,115685.0,330628,1460637
2021-10-15 14:00:00,115680.0,115690.0,115455.0,115560.0,164266,661656
2021-10-18 06:00:00,115060.0,115190.0,114225.0,114390.0,635270,2052243
2021-10-18 07:00:00,114390.0,114480.0,113750.0,114130.0,942805,3384571
2021-10-18 08:00:00,114125.0,114670.0,114020.0,114275.0,856554,3200460
2021-10-18 09:00:00,114270.0,115415.0,114170.0,115390.0,661827,2557242
2021-10-18 10:00:00,115390.0,115885.0,115330.0,115755.0,468608,1980677
2021-10-18 11:00:00,115755.0,116060.0,115715.0,115785.0,380084,1538746
2021-10-18 12:00:00,115785.0,115930.0,115570.0,115900.0,373783,1507713
2021-10-18 13:00:00,115905.0,115940.0,115430.0,115545.0,387344,1634076
2021-10-18 14:00:00,115540.0,115550.0,115190.0,115290.0,230730,910382
2021-10-19 06:00:00,114890.0,114900.0,113655.0,113815.0,827679,2569774
2021-10-19 07:00:00,113815.0,114210.0,112955.0,113320.0,1119400,3899652
2021-10-19 08:00:00,113320.0,113555.0,112820.0,113085.0,756364,2776871
2021-10-19 09:00:00,113085.0,113115.0,112335.0,112830.0,671644,2692695
2021-10-19 10:00:00,112830.0,112835.0,112365.0,112730.0,511194,1953463
2021-10-19 11:00:00,112730.0,113180.0,112620.0,112650.0,537950,2108994
2021-10-19 12:00:00,112650.0,112750.0,111320.0,111375.0,823405,3157057
2021-10-19 13:00:00,111375.0,112895.0,110880.0,111520.0,849879,3052449
2021-10-19 14:00:00,111520.0,112655.0,111425.0,112150.0,356693,1046256
2021-10-20 06:00:00,112390.0,112725.0,111520.0,112585.0,918880,2923120
2021-10-20 07:00:00,112580.0,112775.0,111460.0,111715.0,1318863,4491143
2021-10-20 08:00:00,111715.0,112595.0,111575.0,112160.0,1021056,3651533
2021-10-20 09:00:00,112165.0,112750.0,111955.0,112085.0,659802,2279915
2021-10-20 10:00:00,112085.0,112405.0,112015.0,112270.0,478172,1718689
2021-10-20 11:00:00,112270.0,112445.0,111115.0,112150.0,734250,2767825
2021-10-20 12:00:00,112155.0,113135.0,111905.0,112365.0,671069,2603089
2021-10-20 13:00:00,112365.0,112480.0,111755.0,111760.0,445707,1703744
